vendor_no,vendor_name,order_no,delivery_no,city,postcode,state,community,country,longitude,latitude,expected_date,order_date,posting_date,promised_date,requested_date,delivery_date,region,days_variance,otd_ld
K00168,Walter Schön GmbH,EB19/3275,29301270,Heroldsberg,90562,Bayern,Landkreis Erlangen-Höchstadt,Germany,11.1335,49.5579,2020-01-24,2019-10-23,2020-01-20,2020-01-24,2020-10-01,2020-01-19,Germany,5,On-Time Delivery
K03665,INTEG GmbH,EB19/3665,18200831,Bad Driburg,33014,Nordrhein-Westfalen,Höxter,Germany,9.0197,51.733,2020-01-17,2019-11-25,2020-01-20,2020-01-17,2020-01-17,2020-01-19,Germany,-2,Late Delivery
K03665,INTEG GmbH,EB19/3886,18200836,Bad Driburg,33014,Nordrhein-Westfalen,Höxter,Germany,9.0197,51.733,2020-01-24,2019-12-16,2020-01-22,2020-01-24,2020-01-24,2020-01-21,Germany,3,On-Time Delivery
K03094,Trelleborg Sealing Solutions,EB19/3347,HDE0210815,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1464,48.7258,2020-01-24,2019-10-31,2020-01-13,2020-01-24,2020-01-24,2020-12-01,Germany,-312,Late Delivery
K03094,Trelleborg Sealing Solutions,EB19/3347,HDE0210815,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1509,48.7124,2020-01-24,2019-10-31,2020-01-13,2020-01-24,2020-01-24,2020-12-01,Germany,-312,Late Delivery
K03094,Trelleborg Sealing Solutions,EB19/3347,HDE0210815,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1181,48.7195,2020-01-24,2019-10-31,2020-01-13,2020-01-24,2020-01-24,2020-12-01,Germany,-312,Late Delivery
K03094,Trelleborg Sealing Solutions,EB19/3347,HDE0210815,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1247,48.7249,2020-01-24,2019-10-31,2020-01-13,2020-01-24,2020-01-24,2020-12-01,Germany,-312,Late Delivery
K03094,Trelleborg Sealing Solutions,EB19/3347,HDE0210815,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.106,48.7172,2020-01-24,2019-10-31,2020-01-13,2020-01-24,2020-01-24,2020-12-01,Germany,-312,Late Delivery
K03094,Trelleborg Sealing Solutions,EB19/3347,HDE0210815,Stuttgart,70565,Baden-Württemberg,Stuttgart,Germany,9.1833,48.7667,2020-01-24,2019-10-31,2020-01-13,2020-01-24,2020-01-24,2020-12-01,Germany,-312,Late Delivery
K00806,Erich Rothe GmbH & Co KG,EB19/3821,11000040,Kitzingen,97318,Bayern,Landkreis Kitzingen,Germany,10.0833,49.7667,2020-01-24,2019-12-12,2020-01-23,2020-01-24,2020-01-24,2020-01-22,Germany,2,On-Time Delivery
K00806,Erich Rothe GmbH & Co KG,EB19/3821,11000040,Kitzingen,97318,Bayern,Landkreis Kitzingen,Germany,10.1507,49.7397,2020-01-24,2019-12-12,2020-01-23,2020-01-24,2020-01-24,2020-01-22,Germany,2,On-Time Delivery
K03909,Nordpack GmbH,EB19/3654,HDE0700479,Isernhagen,30916,Niedersachsen,Region Hannover,Germany,9.85,52.4333,2020-01-24,2019-11-25,2020-01-23,2020-01-24,2020-01-24,2020-01-22,Germany,2,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB19/3430,HDE0H26001,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2020-01-17,2019-06-11,2020-01-24,2020-01-17,2020-01-17,2020-01-22,Germany,-5,Late Delivery
K03447,Weppler Filter GmbH,EB19/3348,HDE0430752,Oberursel,61440,Hessen,Hochtaunuskreis,Germany,8.5775,50.2073,2020-01-24,2019-10-31,2020-01-24,2020-01-24,2020-01-24,2020-01-22,Germany,2,On-Time Delivery
K00293,Grashorn & Co GmbH,EB19/3310,27601550,Wildeshausen,27779,,,Germany,,,2020-01-24,2019-10-29,2020-01-24,2020-01-24,2020-01-24,2020-01-22,Germany,2,On-Time Delivery
K03498,Dr. Theodor Stiebel,EB19/3333,26001012,Holzminden,37603,Niedersachsen,Landkreis Holzminden,Germany,9.4455,51.828,2020-01-24,2019-10-30,2020-01-24,2020-01-24,2020-01-24,2020-01-22,Germany,2,On-Time Delivery
K04803,Telegärtner Kunststofftechnik,EB19/3742,PVP0405439,Steinenbronn,71144,Baden-Württemberg,Böblingen,Germany,9.1167,48.6667,2020-01-24,2019-03-12,2020-01-24,2020-01-24,2020-10-01,2020-01-22,Germany,2,On-Time Delivery
K04803,Telegärtner Kunststofftechnik,EB19/3318,PVP0405439,Steinenbronn,71144,Baden-Württemberg,Böblingen,Germany,9.1167,48.6667,2020-01-24,2019-10-29,2020-01-24,2020-01-24,2019-11-29,2020-01-22,Germany,2,On-Time Delivery
K04803,Telegärtner Kunststofftechnik,EB19/3742,PVP0405439,Steinenbronn,71144,Baden-Württemberg,Böblingen,Germany,9.1167,48.6667,2020-01-31,2019-03-12,2020-01-24,2020-01-31,2020-01-24,2020-01-22,Germany,9,On-Time Delivery
K04797,Rausch & Pausch GmbH,EB19/3711,RA00000245,Selb,95100,Bayern,Wunsiedel i.Fichtelgebirge,Germany,12.1305,50.1706,2020-01-24,2019-11-28,2020-01-24,2020-01-24,2019-12-13,2020-01-23,Germany,1,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB20/0043,39403559,Teltow,14513,Brandenburg,Landkreis Potsdam-Mittelmark,Germany,13.2601,52.4031,2020-01-27,2020-01-13,2020-01-27,2020-01-27,2020-01-27,2020-01-26,Germany,1,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB20/0043,O3 4-1393565-3,Teltow,14513,Brandenburg,Landkreis Potsdam-Mittelmark,Germany,13.2601,52.4031,2020-01-27,2020-01-13,2020-01-27,2020-01-27,2020-01-27,2020-01-26,Germany,1,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB20/0043,O3 3-1393565-4,Teltow,14513,Brandenburg,Landkreis Potsdam-Mittelmark,Germany,13.2601,52.4031,2020-01-27,2020-01-13,2020-01-27,2020-01-27,2020-01-27,2020-01-26,Germany,1,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB20/0090,39403559,Teltow,14513,Brandenburg,Landkreis Potsdam-Mittelmark,Germany,13.2601,52.4031,2020-01-31,2019-12-17,2020-01-27,2020-01-31,2020-01-31,2020-01-26,Germany,5,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB19/1512,02271822,Berlin,14167,Berlin,"Berlin, Stadt",Germany,13.2765,52.4212,2020-01-24,2019-08-02,2020-01-24,2020-01-24,2020-01-24,2020-01-26,Germany,-2,Late Delivery
K04663,K.S.Kunststoff Innovation GmbH,EB19/3658,HDE0900274,Zweibrücken,66482,Rheinland-Pfalz,"Zweibrücken, kreisfreie Stadt",Germany,7.3698,49.2469,2020-01-24,2019-11-25,2020-01-27,2020-01-24,2020-01-24,2020-01-27,Germany,-3,Late Delivery
K04660,Horst Scholz GmbH & Co. KG,EB19/2743,HDE0H22013,Kronach,96317,Bayern,Landkreis Kronach,Germany,11.3331,50.2396,2020-01-24,2019-08-21,2020-01-27,2020-01-24,2020-01-24,2020-01-27,Germany,-3,Late Delivery
K04660,Horst Scholz GmbH & Co. KG,EB19/2744,HDE0H22021,Kronach,96317,Bayern,Landkreis Kronach,Germany,11.3331,50.2396,2020-01-24,2019-08-21,2020-01-27,2020-01-24,2020-01-24,2020-01-27,Germany,-3,Late Delivery
K00268,Electrovac Hacht & Huber GmbH,EB19/2961,27602381,Salzweg,94121,Bayern,Landkreis Passau,Germany,13.4833,48.6167,2020-01-24,2019-09-13,2020-01-28,2020-01-24,2020-01-24,2020-01-26,Germany,-2,Late Delivery
K03252,TE Connectivity Germany GmbH,EB19/0229,DMR0000013,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2020-01-24,2019-11-21,2020-01-29,2020-01-24,2020-01-24,2020-01-28,Germany,-4,Late Delivery
K00967,SHC GmbH,EB19/3664,18000028,Karben,61184,Hessen,Wetteraukreis,Germany,8.7716,50.2302,2020-01-30,2019-11-28,2020-01-31,2020-01-30,2020-01-30,2020-01-29,Germany,1,On-Time Delivery
K03665,INTEG GmbH,EB19/3667,18200833,Bad Driburg,33014,Nordrhein-Westfalen,Höxter,Germany,9.0197,51.733,2020-01-30,2019-02-21,2020-01-31,2020-01-30,2020-01-30,2020-01-29,Germany,1,On-Time Delivery
K03398,SKP Technik GmbH,EB19/3668,18201251,Neunkirchen,91077,Bayern,Landkreis Forchheim,Germany,11.1333,49.6333,2020-01-31,2019-11-25,2020-03-02,2020-01-31,2020-01-31,2020-01-30,Germany,1,On-Time Delivery
K03398,SKP Technik GmbH,EB19/3668,18201251,Neunkirchen,91077,Bayern,Landkreis Forchheim,Germany,11.1176,49.5979,2020-01-31,2019-11-25,2020-03-02,2020-01-31,2020-01-31,2020-01-30,Germany,1,On-Time Delivery
K03398,SKP Technik GmbH,EB19/3668,18201251,Neunkirchen,91077,Bayern,Landkreis Forchheim,Germany,11.1577,49.5956,2020-01-31,2019-11-25,2020-03-02,2020-01-31,2020-01-31,2020-01-30,Germany,1,On-Time Delivery
K03398,SKP Technik GmbH,EB19/3668,18201251,Neunkirchen,91077,Bayern,Landkreis Forchheim,Germany,11.1297,49.612,2020-01-31,2019-11-25,2020-03-02,2020-01-31,2020-01-31,2020-01-30,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB19/3941,HDE0H03347,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2020-01-31,2019-12-19,2020-03-02,2020-01-31,2020-01-31,2020-01-30,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB19/3941,HDE0H03448,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2020-01-31,2019-12-19,2020-03-02,2020-01-31,2020-01-31,2020-01-30,Germany,1,On-Time Delivery
K04152,Klumpp GmbH & Co. KG,EB19/3941,HDE0H03445,Bretten,75015,Baden-Württemberg,Karlsruhe,Germany,8.7075,49.0369,2020-01-31,2019-12-19,2020-03-02,2020-01-31,2020-01-31,2020-01-30,Germany,1,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/0111,TF00000002,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2020-03-02,2020-01-22,2020-04-02,2020-03-02,2020-01-31,2020-03-02,Germany,0,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB20/0006,17200125,Berlin,14167,Berlin,"Berlin, Stadt",Germany,13.2765,52.4212,2020-03-02,2019-12-30,2020-04-02,2020-03-02,2020-03-02,2020-02-02,Germany,29,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB19/3799,17200132,Berlin,14167,Berlin,"Berlin, Stadt",Germany,13.2765,52.4212,2020-03-02,2019-12-30,2020-04-02,2020-03-02,2020-03-02,2020-02-02,Germany,29,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB20/0026,90082808,Berlin,14167,Berlin,"Berlin, Stadt",Germany,13.2765,52.4212,2020-03-02,2020-01-20,2020-04-02,2020-03-02,2020-03-02,2020-02-02,Germany,29,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB20/0039,KU00022240-1,Berlin,14167,Berlin,"Berlin, Stadt",Germany,13.2765,52.4212,2020-03-02,2019-12-30,2020-01-16,2020-03-02,2020-03-02,2020-02-02,Germany,29,On-Time Delivery
K00876,Air Liquide Deutschland GmbH,EB20/0205,M0000005,Kornwestheim,70806,Baden-Württemberg,Ludwigsburg,Germany,9.1857,48.8616,2020-04-02,2020-01-30,2020-04-02,2020-04-02,2020-04-02,2020-03-02,Germany,31,On-Time Delivery
K00016,Höttges,EB19/3738,KU00057378,Berlin,13437,Berlin,"Berlin, Stadt",Germany,13.3284,52.5905,2020-01-17,2019-03-12,2020-04-02,2020-01-17,2020-01-17,2020-02-02,Germany,-16,Late Delivery
K04797,Rausch & Pausch GmbH,EB20/0169,RA00000340,Selb,95100,Bayern,Wunsiedel i.Fichtelgebirge,Germany,12.1305,50.1706,2020-07-02,2020-01-22,2020-05-02,2020-07-02,2020-05-02,2020-04-02,Germany,91,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB20/0159,O3 1-1393565-8,Teltow,14513,Brandenburg,Landkreis Potsdam-Mittelmark,Germany,13.2601,52.4031,2020-06-02,2020-01-23,2020-06-02,2020-06-02,2020-06-02,2020-05-02,Germany,31,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB20/0159,O3 1393582-4,Teltow,14513,Brandenburg,Landkreis Potsdam-Mittelmark,Germany,13.2601,52.4031,2020-06-02,2020-01-23,2020-06-02,2020-06-02,2020-06-02,2020-05-02,Germany,31,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB20/0159,25000041,Teltow,14513,Brandenburg,Landkreis Potsdam-Mittelmark,Germany,13.2601,52.4031,2020-06-02,2020-01-30,2020-06-02,2020-06-02,2020-06-02,2020-05-02,Germany,31,On-Time Delivery
K00206,Kaiser & Waltermann GmbH,EB19/3849,KU00021686,Sunder/Amecke,59846,Nordrhein-Westfalen,Hochsauerlandkreis,Germany,8.0037,51.3281,2020-07-02,2019-12-13,2020-06-02,2020-07-02,2020-07-02,2020-04-02,Germany,91,On-Time Delivery
K02742,Raithel & Co. GmbH,EB19/3841,29300358,Weißenstadt,95163,Bayern,Wunsiedel i.Fichtelgebirge,Germany,11.8885,50.1022,2020-01-31,2019-12-13,2020-06-02,2020-01-31,2020-01-31,2020-04-02,Germany,-62,Late Delivery
K03252,TE Connectivity Germany GmbH,EB20/0190,DMR0000003,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2020-02-04,2019-11-25,2020-06-02,2020-02-04,2020-01-31,2020-04-02,Germany,-58,Late Delivery
K03252,TE Connectivity Germany GmbH,EB20/0112,TF00000005,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2020-05-02,2020-01-22,2020-06-02,2020-05-02,2020-02-14,2020-04-02,Germany,30,On-Time Delivery
K03447,Weppler Filter GmbH,EB19/3653,HDE0H39001,Oberursel,61440,Hessen,Hochtaunuskreis,Germany,8.5775,50.2073,2020-07-02,2019-11-25,2020-06-02,2020-07-02,2020-07-02,2020-05-02,Germany,61,On-Time Delivery
K03545,Püplichhuisen Kabeltechnik Gmb,EB19/3896,17200142,Sömmerda,99610,Thüringen,Landkreis Sömmerda,Germany,11.0389,51.1544,2020-07-02,2019-12-16,2020-06-02,2020-07-02,2020-07-02,2020-05-02,Germany,61,On-Time Delivery
K03545,Püplichhuisen Kabeltechnik Gmb,EB19/3896,17200142,Sömmerda,99610,Thüringen,Landkreis Sömmerda,Germany,11.3167,51.1167,2020-07-02,2019-12-16,2020-06-02,2020-07-02,2020-07-02,2020-05-02,Germany,61,On-Time Delivery
K03545,Püplichhuisen Kabeltechnik Gmb,EB19/3896,17200142,Sömmerda,99610,Thüringen,Landkreis Sömmerda,Germany,11.1965,51.1246,2020-07-02,2019-12-16,2020-06-02,2020-07-02,2020-07-02,2020-05-02,Germany,61,On-Time Delivery
K03545,Püplichhuisen Kabeltechnik Gmb,EB19/3896,17200142,Sömmerda,99610,Thüringen,Landkreis Sömmerda,Germany,11.25,51.1333,2020-07-02,2019-12-16,2020-06-02,2020-07-02,2020-07-02,2020-05-02,Germany,61,On-Time Delivery
K03545,Püplichhuisen Kabeltechnik Gmb,EB19/3896,17200142,Sömmerda,99610,Thüringen,Landkreis Sömmerda,Germany,11.2667,51.1333,2020-07-02,2019-12-16,2020-06-02,2020-07-02,2020-07-02,2020-05-02,Germany,61,On-Time Delivery
K03545,Püplichhuisen Kabeltechnik Gmb,EB19/3896,17200142,Sömmerda,99610,Thüringen,Landkreis Sömmerda,Germany,11.1152,51.1591,2020-07-02,2019-12-16,2020-06-02,2020-07-02,2020-07-02,2020-05-02,Germany,61,On-Time Delivery
K02814,Igus GmbH,EB19/3897,17200145,Köln,51147,Nordrhein-Westfalen,"Köln, Stadt",Germany,7.1073,50.8686,2020-07-02,2019-12-16,2020-06-02,2020-07-02,2020-07-02,2020-05-02,Germany,61,On-Time Delivery
K00258,Tampoprint GmbH,EB20/0186,05934686,Korntal-Münchingen,70825,Baden-Württemberg,Ludwigsburg,Germany,9.1167,48.8167,2020-07-02,2020-01-29,2020-07-02,2020-07-02,2020-07-02,2020-06-02,Germany,30,On-Time Delivery
K02747,PRETTL GmbH,EB19/3651,HDE0H20006,Pfullingen,72793,Baden-Württemberg,Reutlingen,Germany,9.228,48.4646,2020-07-02,2019-11-25,2020-10-02,2020-07-02,2020-07-02,2020-09-02,Germany,-62,Late Delivery
K03959,Robert Bosch GmbH,EB19/3261,ZG00003066,Blaichach,87542,,,Germany,,,2020-07-02,2019-10-23,2020-10-02,2020-07-02,2020-07-02,2020-09-02,Germany,-62,Late Delivery
K03398,SKP Technik GmbH,EB19/3769,D410114063,Neunkirchen,91077,Bayern,Landkreis Forchheim,Germany,11.1333,49.6333,2020-05-02,2019-01-11,2020-10-02,2020-05-02,2020-10-01,2020-09-02,Germany,-123,Late Delivery
K03398,SKP Technik GmbH,EB19/3769,D410114063,Neunkirchen,91077,Bayern,Landkreis Forchheim,Germany,11.1176,49.5979,2020-05-02,2019-01-11,2020-10-02,2020-05-02,2020-10-01,2020-09-02,Germany,-123,Late Delivery
K03398,SKP Technik GmbH,EB19/3769,D410114063,Neunkirchen,91077,Bayern,Landkreis Forchheim,Germany,11.1577,49.5956,2020-05-02,2019-01-11,2020-10-02,2020-05-02,2020-10-01,2020-09-02,Germany,-123,Late Delivery
K03398,SKP Technik GmbH,EB19/3769,D410114063,Neunkirchen,91077,Bayern,Landkreis Forchheim,Germany,11.1297,49.612,2020-05-02,2019-01-11,2020-10-02,2020-05-02,2020-10-01,2020-09-02,Germany,-123,Late Delivery
K04797,Rausch & Pausch GmbH,EB20/0169,RA00000340,Selb,95100,Bayern,Wunsiedel i.Fichtelgebirge,Germany,12.1305,50.1706,2022-02-02,2020-01-31,2020-10-02,2022-02-02,2020-02-14,2020-09-02,Germany,518,On-Time Delivery
K04797,Rausch & Pausch GmbH,EB20/0169,RA00000340,Selb,95100,Bayern,Wunsiedel i.Fichtelgebirge,Germany,12.1305,50.1706,2022-02-02,2020-02-14,2020-10-02,2022-02-02,2020-02-28,2020-09-02,Germany,518,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB19/0230,DMR0000014,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2022-02-02,2019-11-21,2020-11-02,2022-02-02,2020-10-01,2020-10-02,Germany,488,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB19/1921,28035555,Berlin,14167,Berlin,"Berlin, Stadt",Germany,13.2765,52.4212,2020-10-02,2020-06-01,2020-11-02,2020-10-02,2020-10-02,2020-09-02,Germany,30,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB20/0071,28000916,Berlin,14167,Berlin,"Berlin, Stadt",Germany,13.2765,52.4212,2020-10-02,2020-01-27,2020-11-02,2020-10-02,2020-10-02,2020-09-02,Germany,30,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB19/0288,05920210,Berlin,14167,Berlin,"Berlin, Stadt",Germany,13.2765,52.4212,2020-10-02,2019-12-23,2020-11-02,2020-10-02,2020-10-02,2020-09-02,Germany,30,On-Time Delivery
K04386,Diehl Metal Applications GmbH,EB19/0294,18004656,Berlin,14167,Berlin,"Berlin, Stadt",Germany,13.2765,52.4212,2020-10-02,2020-06-01,2020-11-02,2020-10-02,2020-10-02,2020-09-02,Germany,30,On-Time Delivery
K04403,Metrofunk Kabel-Union GmbH,EB20/0272,KP00001096,Berlin,12165,Berlin,"Berlin, Stadt",Germany,13.3148,52.4557,2020-11-02,2020-04-02,2020-11-02,2020-11-02,2020-11-02,2020-10-02,Germany,31,On-Time Delivery
K04403,Metrofunk Kabel-Union GmbH,EB20/0272,KP00001097,Berlin,12165,Berlin,"Berlin, Stadt",Germany,13.3148,52.4557,2020-11-02,2020-05-02,2020-11-02,2020-11-02,2020-12-02,2020-10-02,Germany,31,On-Time Delivery
K04403,Metrofunk Kabel-Union GmbH,EB20/0272,KP00001098,Berlin,12165,Berlin,"Berlin, Stadt",Germany,13.3148,52.4557,2020-11-02,2020-05-02,2020-11-02,2020-11-02,2020-12-02,2020-10-02,Germany,31,On-Time Delivery
K04403,Metrofunk Kabel-Union GmbH,EB20/0272,KP00001101,Berlin,12165,Berlin,"Berlin, Stadt",Germany,13.3148,52.4557,2020-11-02,2020-04-02,2020-11-02,2020-11-02,2020-11-02,2020-10-02,Germany,31,On-Time Delivery
K04403,Metrofunk Kabel-Union GmbH,EB20/0272,KP00001102,Berlin,12165,Berlin,"Berlin, Stadt",Germany,13.3148,52.4557,2020-11-02,2020-04-02,2020-11-02,2020-11-02,2020-11-02,2020-10-02,Germany,31,On-Time Delivery
K04403,Metrofunk Kabel-Union GmbH,EB20/0272,KP00001103,Berlin,12165,Berlin,"Berlin, Stadt",Germany,13.3148,52.4557,2020-11-02,2020-04-02,2020-11-02,2020-11-02,2020-11-02,2020-10-02,Germany,31,On-Time Delivery
K04403,Metrofunk Kabel-Union GmbH,EB20/0272,KP00001104,Berlin,12165,Berlin,"Berlin, Stadt",Germany,13.3148,52.4557,2020-11-02,2020-04-02,2020-11-02,2020-11-02,2020-11-02,2020-10-02,Germany,31,On-Time Delivery
K04403,Metrofunk Kabel-Union GmbH,EB20/0272,KP00001105,Berlin,12165,Berlin,"Berlin, Stadt",Germany,13.3148,52.4557,2020-11-02,2020-04-02,2020-11-02,2020-11-02,2020-11-02,2020-10-02,Germany,31,On-Time Delivery
K04403,Metrofunk Kabel-Union GmbH,EB20/0272,KP00001106,Berlin,12165,Berlin,"Berlin, Stadt",Germany,13.3148,52.4557,2020-11-02,2020-04-02,2020-11-02,2020-11-02,2020-11-02,2020-10-02,Germany,31,On-Time Delivery
K04403,Metrofunk Kabel-Union GmbH,EB20/0272,KP00001107,Berlin,12165,Berlin,"Berlin, Stadt",Germany,13.3148,52.4557,2020-11-02,2020-04-02,2020-11-02,2020-11-02,2020-11-02,2020-10-02,Germany,31,On-Time Delivery
K04403,Metrofunk Kabel-Union GmbH,EB20/0272,KP00001108,Berlin,12165,Berlin,"Berlin, Stadt",Germany,13.3148,52.4557,2020-11-02,2020-04-02,2020-11-02,2020-11-02,2020-11-02,2020-10-02,Germany,31,On-Time Delivery
K04403,Metrofunk Kabel-Union GmbH,EB20/0272,KP00001109,Berlin,12165,Berlin,"Berlin, Stadt",Germany,13.3148,52.4557,2020-11-02,2020-04-02,2020-11-02,2020-11-02,2020-11-02,2020-10-02,Germany,31,On-Time Delivery
K04403,Metrofunk Kabel-Union GmbH,EB20/0272,KP00001110,Berlin,12165,Berlin,"Berlin, Stadt",Germany,13.3148,52.4557,2020-11-02,2020-04-02,2020-11-02,2020-11-02,2020-11-02,2020-10-02,Germany,31,On-Time Delivery
K04797,Rausch & Pausch GmbH,EB20/0167,RA00000320,Selb,95100,Bayern,Wunsiedel i.Fichtelgebirge,Germany,12.1305,50.1706,2022-02-02,2020-01-24,2020-11-02,2022-02-02,2020-07-02,2020-10-02,Germany,488,On-Time Delivery
K04797,Rausch & Pausch GmbH,EB20/0167,RA00000010,Selb,95100,Bayern,Wunsiedel i.Fichtelgebirge,Germany,12.1305,50.1706,2022-02-02,2020-01-24,2020-11-02,2022-02-02,2020-07-02,2020-09-02,Germany,518,On-Time Delivery
K04797,Rausch & Pausch GmbH,EB20/0167,RA00000290,Selb,95100,Bayern,Wunsiedel i.Fichtelgebirge,Germany,12.1305,50.1706,2022-02-02,2020-01-24,2020-11-02,2022-02-02,2020-07-02,2020-09-02,Germany,518,On-Time Delivery
K00074,Gebr. Geisler GmbH,EB19/3844,00469846,Berlin,10969,Berlin,"Berlin, Stadt",Germany,13.4012,52.5025,2020-11-02,2020-01-21,2020-11-02,2020-11-02,2020-11-02,2020-10-02,Germany,31,On-Time Delivery
K03252,TE Connectivity Germany GmbH,EB20/0190,DMR0000003,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2020-06-04,2019-11-25,2020-12-02,2020-06-04,2020-01-31,2020-10-02,Germany,-120,Late Delivery
K04662,Inovan GmbH & Co. KG,EB19/3432,HDE0H47001,Stolberg,52224,Nordrhein-Westfalen,Städteregion Aachen,Germany,6.2877,50.74,2020-01-24,2019-06-11,2020-12-02,2020-01-24,2020-01-24,2020-11-02,Germany,-283,Late Delivery
K04662,Inovan GmbH & Co. KG,EB19/3350,HDE0499708,Stolberg,52224,Nordrhein-Westfalen,Städteregion Aachen,Germany,6.2877,50.74,2020-01-24,2019-10-31,2020-12-02,2020-01-24,2020-01-24,2020-11-02,Germany,-283,Late Delivery
K03088,CMC Klebetechnik GmbH,EB20/0088,05920105,Frankenthal,67227,Rheinland-Pfalz,"Frankenthal (Pfalz), kreisfreie Stadt",Germany,8.354,49.5386,2020-12-02,2020-01-17,2020-02-13,2020-12-02,2020-07-02,2020-11-02,Germany,30,On-Time Delivery
K00633,Teltower Diakon. Werkstätten,EB20/0159,39403559,Teltow,14513,Brandenburg,Landkreis Potsdam-Mittelmark,Germany,13.2601,52.4031,2020-02-13,2020-01-16,2020-02-13,2020-02-13,2020-02-13,2020-12-02,Germany,-293,Late Delivery
K00633,Teltower Diakon. Werkstätten,EB20/0221,O3 2-1393565-2,Teltow,14513,Brandenburg,Landkreis Potsdam-Mittelmark,Germany,13.2601,52.4031,2020-02-13,2020-01-30,2020-02-13,2020-02-13,2020-02-13,2020-12-02,Germany,-293,Late Delivery
K00633,Teltower Diakon. Werkstätten,EB20/0221,O3 3-1393565-9,Teltow,14513,Brandenburg,Landkreis Potsdam-Mittelmark,Germany,13.2601,52.4031,2020-02-13,2020-02-01,2020-02-13,2020-02-13,2020-02-13,2020-12-02,Germany,-293,Late Delivery
K00633,Teltower Diakon. Werkstätten,EB20/0221,O3 4-1393565-4,Teltow,14513,Brandenburg,Landkreis Potsdam-Mittelmark,Germany,13.2601,52.4031,2020-02-13,2020-01-30,2020-02-13,2020-02-13,2020-02-13,2020-12-02,Germany,-293,Late Delivery
K00633,Teltower Diakon. Werkstätten,EB20/0221,O3 1393583-6,Teltow,14513,Brandenburg,Landkreis Potsdam-Mittelmark,Germany,13.2601,52.4031,2020-02-13,2020-01-30,2020-02-13,2020-02-13,2020-02-13,2020-12-02,Germany,-293,Late Delivery
K03216,Fischer GmbH & Co.KG,EB20/0255,S1 0-1412705-3,Sinsheim,74889,Baden-Württemberg,Rhein-Neckar-Kreis,Germany,8.8787,49.2529,2020-02-13,2020-01-16,2020-02-13,2020-02-13,2020-02-13,2020-12-02,Germany,-293,Late Delivery
K03252,TE Connectivity Germany GmbH,EB20/0194,DMR0000010,Bensheim,64625,Hessen,Bergstraße,Germany,8.6184,49.6837,2020-02-13,2019-06-12,2020-02-13,2020-02-13,2020-02-13,2020-12-02,Germany,-293,Late Delivery
K04797,Rausch & Pausch GmbH,EB20/0210,RA00000305,Selb,95100,Bayern,Wunsiedel i.Fichtelgebirge,Germany,12.1305,50.1706,2020-02-13,2020-01-22,2020-02-14,2020-02-13,2020-05-02,2020-12-02,Germany,-293,Late Delivery
